id,price
6414100192,6.625152930594577
1954400510,4.326834389680224
1736800520,7.468487768880999
9212900260,4.237638566369156
1875500060,4.141867054883306
8562750320,5.058100646782785
9547205180,7.475536536429615
2078500320,5.2465370272339245
5547700270,6.106816423093505
8035350320,6.955440744428786
8945200830,2.536459544261126
4178300310,7.4935013781047335
822039084,13.513661186437792
4217401195,8.035026867409803
9822700295,6.983374181513541
9478500640,3.333254027436711
2799800710,4.5170447479704565
8079040320,4.784079564335925
5072410070,5.469070397483109
1049000060,4.881927390595328
5416510140,3.733942986005384
3342103156,6.070653505607912
1332700270,3.957916385831787
6021501535,5.513424919305192
722079104,2.178817680616341
1952200240,10.261972164942575
546000875,4.763936646429541
1853000400,10.739312171726201
3134100116,5.576217859190513
2525310310,2.325467694923645
8961960160,6.72361279033492
3362400431,5.326072166100867
7278700070,8.275073281360878
3524049083,5.4359617418402895
3668000070,1.925632026905478
1243100136,9.829886252482927
2767602356,7.116914601651453
4027700812,7.285561958475653
809001525,7.155931372909416
3224079105,3.0262797538162673
8075400570,4.004657478938434
3362900810,4.589148582974965
8960000030,2.5705260896711852
2617300160,3.2419856527408277
2558660270,4.379019197507148
1836980160,6.909063937165227
3261020370,7.249799818883059
1687900520,6.0187073005792255
7234600798,4.029935746532356
5437810320,3.024773670427048
11510310,8.305391335605368
8731951370,3.8837818243413773
1432600560,2.3823748120916797
3663500060,5.632925957401904
1222069094,2.749785023621126
7551300060,3.9732347079131474
3211100860,2.6110402299740083
3456000310,7.082491530531859
6300000550,7.012821037005069
8677300550,5.871601400090368
4014400292,5.0969432933219325
257000138,2.3287960226458826
7454001200,3.9671534494211307
7972000200,2.4800770667071794
722059070,3.5035609532820766
8096000060,6.309510711171527
2025069065,14.383317969024384
5127001620,3.3827814943430887
9407100800,1.7867188015831785
3325069129,6.983571306808611
8078560140,3.339183966897614
7974200510,3.9593453284457603
4235400186,4.250653588098919
4215100060,4.941021286192441
1509500060,5.131225673689247
6073240060,6.228712921059598
9297300045,8.626766465508776
5468730030,2.379139837772503
1840000030,3.277984603419996
4330600350,3.528142743221104
7280300196,7.081446619206814
8651520400,5.25582686972622
7171200445,4.31531683345303
7994700030,2.641388973896014
7771300125,8.384533244559673
9521101455,5.196700744300983
2597650240,4.815191416064012
7520000520,3.852841143938921
3126069068,6.248225445774116
7852110140,4.441862073965105
952003285,6.670112658963481
3211290370,3.6693693986246014
723099065,2.557396036500494
6116500075,5.450870983490896
2231500030,6.092397769345488
98020310,7.833362002980337
1545804860,2.114408480981825
1726059053,5.103410757731393
624111000,12.586175448910687
808300310,4.808133246943406
3649100320,5.587367697459415
1604601375,5.374261095033328
1565950030,4.20396927370161
1525200060,6.771454443307298
1678400105,6.033785397151823
6073200075,4.525575175921179
3754700160,4.314169007796875
2944010240,14.418992397472469
7504101040,12.211663660056155
11500890,9.795073637642327
284000223,5.40492564982891
3179100435,5.139702948452612
1774000200,4.727363087754042
7905370390,5.193509660291273
4140090240,8.16197624615726
4055700030,16.484618132096358
1843100340,4.962959655647304
8658300340,1.8569838785692925
1723049270,4.451947054328918
2172000075,3.395255409275695
5466000030,4.754517554185663
6189200125,8.015318140230393
2625069070,9.684178690448864
1895000260,2.8934306880600262
7942100310,2.855963803793781
9828702519,3.8082963676787007
4432600075,7.463815528710446
9274202270,5.340700933641604
3885805665,11.562110368160482
5126310400,5.249743654093866
9276201895,4.663613719960312
4402700070,4.731577449585897
925059288,7.05816237287968
1923069078,6.571659870011295
7453000070,2.3439132945177272
4348800030,4.524088197032531
5466410030,2.6350982831853638
2270000070,3.2181709679883728
5000500055,2.2559055466340325
3624079046,3.0938407916988493
1921069084,3.4335716126546085
6431500140,6.833338192231857
1526069135,13.45512224684364
8945200860,2.4585185058670476
7504010570,11.413724399855502
6909200575,7.195758954676613
3620069036,2.1019225096442327
9542830350,2.911571064585991
7846200070,7.055658410386325
8682250350,4.382510742139804
3904901710,3.7257421649395006
240000058,6.138402053102063
5631500868,8.151611649886114
3126049411,4.2312715189810115
2321300390,6.441753803239058
9500900135,2.487850616669377
8925100390,7.71949168578642
7010700292,3.9094160487823792
5437820310,1.0409010108880352
3204800370,4.273352578579011
4140090320,9.456908134585692
3226200105,4.407170950823567
5196410260,10.419236680466959
259900160,6.434789215432419
3300701615,5.935956285152297
2710600045,4.684972186992041
5101405124,5.155956877809192
6067910030,6.565661373756003
1402200340,3.523486591540978
7846700310,2.6660902767964574
3013300288,5.215659626586939
3438500486,4.344581163041514
5102400105,4.332244532196475
2346200030,6.937474919545574
1321710030,4.3101786398965825
1402600700,4.513631126864574
41000454,1.5627290809371126
9477200560,4.529387426251222
7967200060,2.8888348053219874
3832200070,3.251471624512004
8820903380,6.9527363794093375
4233400400,2.2781291352453423
7694800270,5.7467812841120045
2525000510,2.954123485136616
7830800339,3.954359490265846
579003610,6.936600651647764
8682300890,5.03918691937178
9273200140,12.354628727595635
770000045,6.811266764063164
6379500159,3.5735445831217985
826079094,3.673507021701707
8856940060,3.6376498856211263
3575200070,5.069044255662071
5104450990,4.747462447884709
4040800810,5.880292031724396
2612000390,3.609680310065132
1954700695,19.29591128893399
7230200340,3.204744075971669
1139000069,3.7770549785423677
2688100071,4.187681358924857
2423069155,3.4820424994226746
1623049062,2.398588535506393
4083305445,5.316597551607638
1786640070,3.558854811211212
5014600240,6.30824531932764
1565900070,1.5924689433031625
4006000251,2.231340036579427
7300200550,5.694152450181796
8682262400,3.6749718915810203
1402950550,3.8510610607174116
6450303785,3.2602672241791386
1443300140,2.9536145918528405
1081300200,4.063786113684893
4164100160,5.749859478543807
1865820370,2.3455605722547324
2359300030,4.021814327917503
1937300270,7.578504989944997
2310000240,2.852809787928314
3330500875,4.257927725846679
3327020400,3.394882079649638
4039300400,4.158174099404961
6665800060,8.89880783111985
7504110030,9.249692452588912
8802400416,3.132928126553303
9536602080,1.5912329404990082
9465910070,6.345944546587597
8562890700,4.375575294530985
3275780030,6.883728087025412
3278600710,3.1705433974082635
3188100400,5.038814739192384
3224800075,2.8394239847441387
2768301525,4.652850442519479
739980260,3.948223485608549
4325000125,2.8391288874768477
2465400036,7.133017339376659
5412200270,2.9703810276195037
1109000390,6.588919126201072
6151800624,2.6122975380782307
8594400370,2.082952277429481
5466420030,2.687963612589926
2768301715,5.709491529394197
8820901670,10.135993747790012
8712100575,10.651318525261892
3812400070,3.2140414847972867
8691300860,8.04921502933102
7578200310,8.146411414242063
7715800570,3.458270769225656
3578110200,4.1313043936505665
1455100116,5.409335127429532
1703050200,6.365452905318615
421049116,3.1934397987571375
2571910160,1.9694457275197612
7437100570,2.8674207421723805
1442800370,2.541529405749926
984000710,2.981937188381312
461004720,5.954572344938924
1624079104,4.2549176379960985
1254200075,5.968787636820481
1498302774,2.6257336251736634
8682231170,4.71743888546188
5104511040,3.6653955996630705
16000435,3.3494757247429496
7197300105,4.7021300241404065
7625704510,5.939327818980759
5309101200,5.926888036820869
3340401535,1.6565981380659327
8699800060,3.598528845010107
9368700223,3.9968321855455513
390100060,3.4398388680255847
6114600030,6.00375816596977
9834200885,3.960957726847423
7374600060,4.800498103782264
2770604942,6.24149632809674
7831800505,3.1630602443038622
7137900320,2.223850112919251
7237501180,9.870291611050723
5332200550,4.790951700202466
4039100400,7.447209683826517
200510060,9.530275457585311
643500060,4.865167273204937
7137960030,3.304943000262891
3797001920,4.008750511312664
1865810060,3.5511558785571182
3876200070,5.632177476223693
1117200390,14.328732606099416
1224069074,8.275998344673363
1023059324,2.6106159113868403
236400260,2.337550243380513
3826000560,2.1887981666645655
8658300260,3.4169914511643604
1231000510,3.1662522360310064
1026049082,7.1972108791507114
3751600030,2.24819134550025
4046500510,3.5237588146533128
5249800729,7.254546067552744
613400030,3.7656455271325733
1450100070,2.194732644333293
1796100140,1.7452659605140903
8691300060,9.758173982707302
472000055,5.843450243090572
3449500135,3.3045233448818325
8650000070,5.515294227096397
8732131200,4.1211517674347595
5244801230,6.357485817761674
5701800030,7.014471373815475
4109600055,7.906552788033218
1822069116,4.339532381195126
7276100282,6.9427968450579955
3655400060,4.325483963763203
6073500160,4.593639096537995
9393700140,3.1133184191978702
2492200435,3.335802246946025
8648220260,2.5810556341887283
6392001670,4.456637575472014
2878600200,3.90867417302485
7298040310,6.9446849170584795
203600140,6.731151331717184
4037800140,4.683797729104682
1962200036,4.9956761091181745
1775800510,4.279029546850498
4337000160,2.0715702678099435
9126100550,4.672540948048332
5101405274,3.6015467179311593
573000685,5.612705498040942
7234600796,6.046168749020302
3630180340,6.929148966749299
9477100060,4.735799112755689
6772200055,8.7697619013477
6844703240,9.944130349355182
5589300370,4.368895164103472
1925069082,18.004400778771178
8100400160,6.217151665966916
7222000393,3.294673523827623
7812800310,1.9596703802244533
922069139,4.218769524779155
1453600202,8.642613472716278
3904910520,4.774650687760843
3902300350,6.54214142389487
2205500400,4.111058734338168
8682291840,3.957517792378447
7880000060,6.520239335470842
5089700260,4.355856475394388
9552700550,5.9481297567718805
9122001231,5.845242818359886
6639900012,7.393531248354469
6664900260,3.2343995259156664
7663700030,13.773023230744236
952000055,4.706869637841439
4292300024,4.851736011665012
6127600036,6.418738364981177
3500100226,4.531275108183312
3751604974,2.5880843874507713
9471200370,16.709671613558505
625049286,4.162925715696474
133000135,4.561489334179473
1138010520,4.437903817154549
1951820070,5.407167380262511
8651430560,2.154854097948113
7227501170,1.9206221276405584
1559900200,4.611527217365747
6370000070,4.713475196959386
7935000125,3.0347262279474023
3034200058,3.9318811558611815
5452800310,9.992577838334892
2724069070,2.9963222587029597
1562100030,5.511572960848925
7941140070,4.7571749687232385
8562900710,6.56586192518531
3395800295,2.345035551074327
5557320030,2.775412962170164
3449900030,4.872117434899624
952003435,4.223825075931584
3818400060,6.775301930888592
3830620710,2.632569612287334
8581200030,2.819938320628251
8562890560,4.749819891732115
7787110060,3.9910313259942614
3445000274,1.958985998901027
3288200030,5.175125949395441
4188000640,8.686717975786976
2864600105,9.884778285149295
8165500830,4.245948693763214
4395600060,7.584162082855854
1769600204,4.533651342076124
1239400570,9.057151090594818
7203000465,3.546842803326938
1862900160,2.7043348919789736
984220240,2.974103859530848
7214700160,6.732931612132944
9477000060,5.021456844730322
7932000041,7.506893148265615
7522500070,4.706464990945986
9510970310,7.289660568778867
98030160,9.512886185513214
1245001820,5.5773112340192545
1939110310,8.870420701305171
7888000390,2.1308203992664643
7214810550,5.647183605088629
1471630350,2.105791890787149
2130702205,6.929878309134265
2159900060,4.994813966086225
2125049139,8.62778960259725
3286800260,6.539641908350336
9368700341,2.4298436230691007
1422300140,3.5338628965565295
2624049117,3.411507431728012
7625700012,3.2936422527229694
4213910030,5.64239001772852
1338801019,9.535295094041022
4202400135,2.9854196588435125
6838000520,3.936786084011186
4023500118,4.735020993437432
7922800320,5.238070506914473
9542000030,7.954931501589394
646910030,3.167715795124413
1377300135,3.845410835241834
